Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split
tx_0000AoCSUf9NhWvpSD6rz7,19/11/2024,12:03:38,Faster payment,N Ghaffar,,Income,35.00,GBP,35.00,GBP,N Ghaffar,,,N Ghaffar,
tx_0000AoCShcDjuAVhGgrX5F,19/11/2024,12:05:59,Card payment,Western Union,💸,Family,-85.44,GBP,-85.44,GBP,,200 HAMMERSMITH ROAD,,WUI GBP MC             LONDON        GBR,
tx_0000AoCShiKLCXjiHl7jc1,19/11/2024,12:06:00,Pot transfer,Savings Pot,,Savings,-1.12,GBP,-1.12,GBP,,,,Round up,
tx_0000AoCmYxCIXi5mlTyE0v,19/11/2024,15:48:31,Card payment,Deliveroo,🍝🦘,Eating out,-26.58,GBP,-26.58,GBP,,"The River Building - Level 1, Cannon Bridge H",,DELIVEROO              +442036999977 GBR,
tx_0000AoDNFnG8xrAOumQrjN,19/11/2024,22:39:38,Faster payment,N Ghaffar,,Eating out,28.00,GBP,28.00,GBP,N Ghaffar,,,N Ghaffar,
tx_0000AoF1JwD3ouLpahNldR,20/11/2024,17:43:18,Bacs (Direct Credit),Nationwide,,Income,2015.00,GBP,2015.00,GBP,,,,NATIONWIDE,
tx_0000AoF1S92028PLwVjZMP,20/11/2024,17:44:47,Pot transfer,Stocks Pot,,Transfers,-48.00,GBP,-48.00,GBP,,,,,
tx_0000AoF1S9ualAh3sh8uoM,20/11/2024,17:44:47,Pot transfer,Charity (2.5%) Pot,,Transfers,-51.00,GBP,-51.00,GBP,,,,,
tx_0000AoF1VbhBustBvvK77Z,20/11/2024,17:45:25,Pot transfer,Bills Pot,,Transfers,-1428.00,GBP,-1428.00,GBP,,,,,
tx_0000AoF1Z3IRklsz2zPORF,20/11/2024,17:46:02,Flex,,,Transfers,-1000.07,GBP,-1000.07,GBP,"Early payment towards PlayStation, FoodHub and 86 more",,,Flex,
tx_0000AoF1bMf4j3xFga5z3x,20/11/2024,17:46:27,Pot transfer,Bills Pot,,Transfers,1000.00,GBP,1000.00,GBP,,,,,
tx_0000AoF21J98Px1E8oMWXJ,20/11/2024,17:51:09,Card payment,Creation Finance,,Finances,-229.00,GBP,-229.00,GBP,,Chadwick House,,YOUR PLAN CARD PAYMENT SOLIHULL      GBR,
tx_0000AoF2GiDPUh95zS9LGr,20/11/2024,17:53:55,Faster payment,Noreen Ghaffar,,Finances,327.00,GBP,327.00,GBP,Mr Shahzar Ali,,,Mr Shahzar Ali,
tx_0000AoF2KZxm7LoGcfWu1J,20/11/2024,17:54:37,Card payment,Next,👕,Finances,-326.95,GBP,-326.95,GBP,,Next Retail Limited,,NEXT                   LEICESTER     GBR,
tx_0000AoF2KgM6Lp2G8o0bx3,20/11/2024,17:54:39,Pot transfer,Savings Pot,,Savings,-0.10,GBP,-0.10,GBP,,,,Round up,
tx_0000AoF4Cv7lkylwXtYFEZ,20/11/2024,18:15:39,Pot transfer,Safety net Pot,,Transfers,-60.00,GBP,-60.00,GBP,,,,,
tx_0000AoFDBWWmcTWPHQ0UBW,20/11/2024,19:56:15,Card payment,Sk Discount 31,🍎,Groceries,-3.95,GBP,-3.95,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AoFDBcNQsAKpg56m6k,20/11/2024,19:56:16,Pot transfer,Savings Pot,,Savings,-0.10,GBP,-0.10,GBP,,,,Round up,
tx_0000AoGc8uWNeESEOrG6yI,21/11/2024,12:10:36,Card payment,Ria Financial Services,💸,Family,-199.39,GBP,-199.39,GBP,,,,Ria Financial Services London        GBR,
tx_0000AoGcDbAT1z8JcfcF1d,21/11/2024,12:11:27,Faster payment,N Ghaffar,,Family,200.00,GBP,200.00,GBP,N Ghaffar,,,N Ghaffar,
tx_0000AoGcGdkns9NIqR1ik5,21/11/2024,12:12:00,Pot transfer,Charity (2.5%) Pot,,Transfers,51.00,GBP,51.00,GBP,,,,,
tx_0000AoGcbT5giGHEnEmNQP,21/11/2024,12:13:53,Card payment,Ria Financial Services,💸,Family,-100.00,GBP,-100.00,GBP,,,,Ria Financial Services London        GBR,
tx_0000AoGcgRSMDVSFRylD8r,21/11/2024,12:15:36,Card payment,Ria Financial Services,💸,Family,-29.98,GBP,-29.98,GBP,,,,Ria Financial Services London        GBR,
tx_0000AoGciR9AL4fY7Atyvx,21/11/2024,12:16:39,Faster payment,N Ghaffar,,Family,70.00,GBP,70.00,GBP,N Ghaffar,,,N Ghaffar,
tx_0000AoGckUC3ywcP9VEFTV,21/11/2024,12:16:46,Pot transfer,Savings Pot,,Savings,-0.04,GBP,-0.04,GBP,,,,Round up,
tx_0000AoHDkrYunL5FakRoxd,21/11/2024,19:12:03,Card payment,Sk Discount 31,🍎,Groceries,-4.35,GBP,-4.35,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AoHDky3ce4no9pnbrF,21/11/2024,19:12:04,Pot transfer,Savings Pot,,Savings,-1.30,GBP,-1.30,GBP,,,,Round up,
tx_0000AoHI3QP6OOSEKZw0yP,21/11/2024,20:00:14,Bacs (Direct Credit),Nationwide,,Eating out,25.00,GBP,25.00,GBP,S       A,,,S       A,
tx_0000AoHI64ssrI7GWOm1IY,21/11/2024,20:00:42,Pot transfer,Safety net Pot,,Transfers,-25.00,GBP,-25.00,GBP,,,,,
tx_0000AoJOdPc3nZq4tVTlL7,22/11/2024,20:23:23,Card payment,Best Pizza Exp,🍴,Eating out,-10.98,GBP,-10.98,GBP,,,,SumUp  *BEST PIZZA EXP Leeds         GBR,
tx_0000AoJOdUgUwWIDgQ7EQL,22/11/2024,20:23:24,Pot transfer,Savings Pot,,Savings,-0.04,GBP,-0.04,GBP,,,,Round up,
tx_0000AoJOxgSGtEhHSSRfkI,22/11/2024,20:27:03,Card payment,Sk Discount 31,🍎,Groceries,-4.00,GBP,-4.00,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AoK7y6S8j5MYpP6x2Q,23/11/2024,04:51:21,Monzo Paid,Extra,⭐,Subscriptions,-3.00,GBP,-3.00,GBP,,,,Extra refund,
tx_0000AoLTBEATe4XZU8rL9d,23/11/2024,20:23:44,Card payment,Uber Eats,🍽,Eating out,-26.09,GBP,-26.09,GBP,,Aldgate Tower First Floor,,UBER   * EATS PENDING  London        GBR,
tx_0000AoLTBIwTtWM6BUMpWb,23/11/2024,20:23:45,Pot transfer,Savings Pot,,Savings,-1.82,GBP,-1.82,GBP,,,,Round up,
tx_0000AoLpTFDefneKqFMMev,24/11/2024,00:33:30,Faster payment,N Ghaffar,,Groceries,40.00,GBP,40.00,GBP,N Ghaffar,,,N Ghaffar,
tx_0000AoM0zcw38Fgh9l5E1Z,24/11/2024,02:42:37,Pot transfer,Bills Pot,,Transfers,2.00,GBP,2.00,GBP,,,,,
tx_0000AoM0zhmJ7tHCB6FVUx,24/11/2024,02:42:37,Faster payment,British Red Cross Society,,Charity,-2.00,GBP,-2.00,GBP,FDC05893,,,FDC05893,
tx_0000AoMBSIi8P7AJMxcO4h,24/11/2024,04:39:51,Pot transfer,Bills Pot,,Transfers,330.03,GBP,330.03,GBP,,,,,
tx_0000AoMBSJgOn3jLL1rZnF,24/11/2024,04:39:51,Instalment loan,,,Finances,-330.03,GBP,-330.03,GBP,,,,Loan,
tx_0000AoMQ5R4mdPIJxwlciv,24/11/2024,07:23:47,Card payment,Uber Eats,🍽,Eating out,1.00,GBP,1.00,GBP,,Aldgate Tower First Floor,,UBER   * EATS PENDING  London        GBR,
tx_0000AoMmFH5ynOB7kI0QnS,24/11/2024,11:32:05,Card payment,Sk Discount 31,🍎,Groceries,-9.00,GBP,-9.00,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AoNUjGwoJ0XvYNdqAD,24/11/2024,19:50:31,Card payment,Sk Discount 31,🍎,Groceries,-2.50,GBP,-2.50,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AoNUjLoqC5CD7Xya7l,24/11/2024,19:50:32,Pot transfer,Savings Pot,,Savings,-1.00,GBP,-1.00,GBP,,,,Round up,
tx_0000AoNsuTx2hDghI06pvN,25/11/2024,00:21:28,Card payment,PlayStation,🎮,Bills,-10.99,GBP,-10.99,GBP,,Great Marlborough Street,,PlaystationNetwork     LONDON        GBR,
tx_0000AoNsuYXhcsJ1ewmmtF,25/11/2024,00:21:29,Pot transfer,Savings Pot,,Savings,-0.02,GBP,-0.02,GBP,,,,Round up,
tx_0000AoO7Dt3mxuXkUkRejp,25/11/2024,03:01:50,Pot transfer,Bills Pot,,Transfers,38.78,GBP,38.78,GBP,,,,,
tx_0000AoO7Dtspu7NP34KQIz,25/11/2024,03:01:51,Direct Debit,EE,,Bills,-38.78,GBP,-38.78,GBP,Q21513569571794052,,,Q21513569571794052,
tx_0000AoO83SNrOM4GLYOH8E,25/11/2024,03:11:10,Pot transfer,Bills Pot,,Transfers,32.99,GBP,32.99,GBP,,,,,
tx_0000AoO83TIvyAlDd9awqn,25/11/2024,03:11:10,Direct Debit,EE,,Bills,-32.99,GBP,-32.99,GBP,E0229463420001X007,,,E0229463420001X007,
tx_0000AoO8IWGjEK4nD5y7Fp,25/11/2024,03:13:53,Pot transfer,Stocks Pot,,Transfers,10.00,GBP,10.00,GBP,,,,,
tx_0000AoO8IWjnUEowIdBWk6,25/11/2024,03:13:53,Direct Debit,Moneybox,,Investing,-10.00,GBP,-10.00,GBP,6BGRB67,,,6BGRB67,
tx_0000AoO8IqQKILGivyFbDV,25/11/2024,03:13:57,Pot transfer,Stocks Pot,,Transfers,2.00,GBP,2.00,GBP,,,,,
tx_0000AoO8IqpUmm3PajMl7p,25/11/2024,03:13:57,Direct Debit,Moneybox,,Investing,-2.00,GBP,-2.00,GBP,6BGRB67,,,6BGRB67,
tx_0000AoObYvVs2OQ39Aj38j,25/11/2024,08:41:48,Card payment,Uber Eats,🍽,Eating out,-9.48,GBP,-9.48,GBP,,Aldgate Tower First Floor,,UBER   * EATS PENDING  London        GBR,
tx_0000AoObZ1bPOhp6SmDDVp,25/11/2024,08:41:49,Pot transfer,Savings Pot,,Savings,-1.04,GBP,-1.04,GBP,,,,Round up,
tx_0000AoOfQgFtHVVGADpWCa,25/11/2024,09:25:07,Card payment,Tesco,🍏 ,Groceries,-43.86,GBP,-43.86,GBP,,UFC BP,,TESCO STORES           BRADFORD      GBR,
tx_0000AoOfQkdQzuBXlfozPW,25/11/2024,09:25:08,Pot transfer,Savings Pot,,Savings,-0.28,GBP,-0.28,GBP,,,,Round up,
tx_0000AoPSbi1dw41JbKMz7i,25/11/2024,18:36:10,Card payment,Noor Foods,🥖,Groceries,-7.65,GBP,-7.65,GBP,,26-28 Harehills Road,,NOOR FOOD YORKSHIRE LT LEEDS         GBR,
tx_0000AoPSbn9yqU2Jw96m9p,25/11/2024,18:36:11,Pot transfer,Savings Pot,,Savings,-0.70,GBP,-0.70,GBP,,,,Round up,
tx_0000AoR1ma31cyZ9rgM4OH,26/11/2024,12:45:01,Flex,,,Transfers,150.00,GBP,150.00,GBP,Money moved from Flex,,,Flex,
tx_0000AoR1oR7xlS23MfmUth,26/11/2024,12:45:21,Faster payment,Mrs noreen ghaffar,,Transfers,-150.00,GBP,-150.00,GBP,Mrs noreen ghaffar,,,Mrs noreen ghaffar,
tx_0000AoR2JRhXgHXJ8R97Pl,26/11/2024,12:50:57,Card payment,Vanquis Bank,🏦,Finances,-37.39,GBP,-37.39,GBP,,Compass South,,WWW.VANQUIS.CO.UK      02036203142   GBR,
tx_0000AoR2Juyuokul4NeNsX,26/11/2024,12:50:58,Pot transfer,Savings Pot,,Savings,-1.22,GBP,-1.22,GBP,,,,Round up,
tx_0000AoR2L9LCumeYuYkaDT,26/11/2024,12:51:15,Faster payment,Noreen Ghaffar,,Finances,38.00,GBP,38.00,GBP,Mr Shahzar Ali,,,Mr Shahzar Ali,
tx_0000AoRd0fpScvVS6cpnBB,26/11/2024,19:42:09,Card payment,Chickanos,🍽,Eating out,-17.48,GBP,-17.48,GBP,,166 Roundhay Road,,Chickanos              Leeds         GBR,
tx_0000AoRd0lMc35lZ02sFP8,26/11/2024,19:42:10,Pot transfer,Savings Pot,,Savings,-1.04,GBP,-1.04,GBP,,,,Round up,
tx_0000AoT7R36nt4fVFKrSN7,27/11/2024,12:57:47,Card payment,Nafees Harehills Rd,🍞,Eating out,-6.05,GBP,-6.05,GBP,,33C Harehills Road,,Nafees Harehills Rd    Leeds         GBR,
tx_0000AoT7R90dwtY47KZfKz,27/11/2024,12:57:48,Pot transfer,Savings Pot,,Savings,-1.90,GBP,-1.90,GBP,,,,Round up,
tx_0000AoThPw5o5HtrUOJiID,27/11/2024,19:40:57,Card payment,Uber Eats,🍽,Eating out,-18.34,GBP,-18.34,GBP,,Aldgate Tower First Floor,,UBER   * EATS PENDING  London        GBR,
tx_0000AoThQ0dzA9YX12ugSH,27/11/2024,19:40:58,Pot transfer,Savings Pot,,Savings,-1.32,GBP,-1.32,GBP,,,,Round up,
tx_0000AoVGjgimdQx08k3lKb,28/11/2024,13:51:25,Card payment,Charcoal Chicken 01,🍴,Eating out,-7.00,GBP,-7.00,GBP,,188b Roundhay Road,,CHARCOAL CHICKEN 01    LEEDS         GBR,
tx_0000AoVhpkhHSoB6vaVzzV,28/11/2024,18:55:03,Card payment,Sk Discount 31,🍎,Groceries,-3.55,GBP,-3.55,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AoVhpqTJzdMLefzTRR,28/11/2024,18:55:04,Pot transfer,Savings Pot,,Savings,-0.90,GBP,-0.90,GBP,,,,Round up,
tx_0000AoVsvIFBGRGGBa8xhB,28/11/2024,20:59:18,Card payment,Matalan,👕,Shopping,-19.99,GBP,-19.99,GBP,,Perimeter Road,,MATALAN ECOM           LIVERPOOL     GBR,
tx_0000AoVsvN2FRwt52v8CjS,28/11/2024,20:59:19,Pot transfer,Savings Pot,,Savings,-0.02,GBP,-0.02,GBP,,,,Round up,
tx_0000AoXpSMnjKXm74XFlcw,29/11/2024,19:29:53,Card payment,Yaadgaar,🍞,Eating out,-15.00,GBP,-15.00,GBP,,89 Harehills Road,,YAADGAAR               LEEDS         GBR,
tx_0000AoYBsNHyKyb2gVgUfz,29/11/2024,23:41:05,Flex,Yaadgaar,🍞,Eating out,15.00,GBP,15.00,GBP,Returned for Yaadgaar,,,Flex,
tx_0000AoYBt5meuEV0WRcc1h,29/11/2024,23:41:13,Flex,Matalan,👕,Shopping,19.99,GBP,19.99,GBP,Returned for Matalan,,,Flex,
tx_0000AoZJhFRQARxZjIhRbt,30/11/2024,12:43:26,Card payment,Yaadgaar,🍞,Eating out,-12.75,GBP,-12.75,GBP,,89 Harehills Road,,YAADGAAR               LEEDS         GBR,
tx_0000AoZJhKVVKh4kDuhQEj,30/11/2024,12:43:27,Pot transfer,Savings Pot,,Savings,-0.50,GBP,-0.50,GBP,,,,Round up,
tx_0000AoZu8nWDAqaZn3ic89,30/11/2024,19:31:48,Card payment,Best Pizza Exp,🍴,Eating out,-9.00,GBP,-9.00,GBP,,248 Roundhay Road,,SumUp  *BEST PIZZA EXP Leeds         GBR,
tx_0000AoZucgo0hH2UpbwbS6,30/11/2024,19:37:12,Card payment,Best Pizza Exp,🍴,Eating out,-2.00,GBP,-2.00,GBP,,248 Roundhay Road,,SumUp  *BEST PIZZA EXP Leeds         GBR,
tx_0000AobnuDRoHGUsLvOjly,01/12/2024,17:31:21,Card payment,Uber Eats,🍽,Eating out,-26.06,GBP,-26.06,GBP,,2 Leman Street,,UBER* EATS PENDING     LONDON        GBR,
tx_0000AobnyMSkhWbg3KScl8,01/12/2024,17:32:05,Faster payment,Noreen Ghaffar,,Income,20.00,GBP,20.00,GBP,Mr Shahzar Ali,,,Mr Shahzar Ali,
tx_0000AocVLIfrFW49QfZEYL,02/12/2024,01:38:04,Card payment,Apple,🍎 ,Subscriptions,-36.95,GBP,-36.95,GBP,,Hollyhill Industrial Estate,,APPLE.COM/BILL         CORK          IRL,
tx_0000Aocitip1pxqxA3kpKU,02/12/2024,04:09:57,Pot transfer,Bills Pot,,Transfers,10.00,GBP,10.00,GBP,,,,,
tx_0000AocitlL0U2cYxojOS1,02/12/2024,04:09:57,Direct Debit,Alzheimer's Society,,Charity,-10.00,GBP,-10.00,GBP,V007217440/01/007,,,V007217440/01/007,
tx_0000AocjuEqSsLEaI5XlDO,02/12/2024,04:21:15,Pot transfer,Stocks Pot,,Transfers,2.00,GBP,2.00,GBP,,,,,
tx_0000AocjuJjYhROfFLlK65,02/12/2024,04:21:15,Direct Debit,Moneybox,,Investing,-2.00,GBP,-2.00,GBP,6BGRB67,,,6BGRB67,
tx_0000AocjwridJarQddYxu5,02/12/2024,04:21:43,Pot transfer,Stocks Pot,,Transfers,10.00,GBP,10.00,GBP,,,,,
tx_0000AocjwtvT6qb5BsXVmj,02/12/2024,04:21:43,Direct Debit,Moneybox,,Investing,-10.00,GBP,-10.00,GBP,6BGRB67,,,6BGRB67,
tx_0000Aod50u3eetOm1DXAoL,02/12/2024,08:17:45,Flex,Apple,🍎 ,Subscriptions,36.95,GBP,36.95,GBP,Returned for Apple,,,Flex,
tx_0000Aodu0uwiS5a5LwY1ib,02/12/2024,17:49:13,Card payment,Transdev,🚎,Entertainment,-2.00,GBP,-2.00,GBP,,Silsden,,TRANSDEV BLAZEFIELD LI HARROGATE     GBR,
tx_0000AoduMYYgMxzSUW4Cg5,02/12/2024,17:53:07,Card payment,Cup + Lid,🍴,Eating out,-5.00,GBP,-5.00,GBP,,25 Victoria Gate,,SQ *CUP + LID          Unit          GBR,
tx_0000AodyPwZdw7VsNbT6UT,02/12/2024,18:38:33,Card payment,Poundland,💵,Groceries,-0.75,GBP,-0.75,GBP,,Lands Lane,,POUNDLAND LTD - 2063   LEEDS         GBR,
tx_0000AodyyDFESf2VtJAmlV,02/12/2024,18:44:45,Card payment,Dixy Chicken Leeds,🍴,Eating out,-9.28,GBP,-9.28,GBP,,45 New Briggate,,Dixy chicken Leeds     Leeds         GBR,
tx_0000Aoe2exPXVRryvpy0YM,02/12/2024,19:26:05,Card payment,Dixy Chicken Leeds,🍴,Eating out,-3.99,GBP,-3.99,GBP,,45 New Briggate,,Dixy chicken Leeds     Leeds         GBR,
tx_0000Aoe3tXkHJP1GAn8t8c,02/12/2024,19:39:56,Card payment,First Bus,🚌,Transport,-2.00,GBP,-2.00,GBP,,Horsforth,,FIRST WEST YORKSHIRE   LEEDS         GBR,
tx_0000AoeO9ftykhMhobP5Wb,02/12/2024,23:26:57,Flex,Uber Eats,🍽,Eating out,26.06,GBP,26.06,GBP,Returned for Uber Eats,,,Flex,
tx_0000AofZI92nZyPasAr3sf,03/12/2024,13:06:26,Faster payment,CHOPAN RESTAURANT (LEEDS) LTD,,Eating out,-11.00,GBP,-11.00,GBP,Chopan Restaurant,,,Chopan Restaurant,
tx_0000AofbM9D96I8zLBcqji,03/12/2024,13:29:34,Faster payment,N Ghaffar,,Eating out,20.00,GBP,20.00,GBP,N Ghaffar,,,N Ghaffar,
tx_0000AofzMdegJ8wgNqdqld,03/12/2024,17:58:35,Card payment,Noor Foods,🥖,Groceries,-12.43,GBP,-12.43,GBP,,26-28 Harehills Road,,NOOR FOOD YORKSHIRE LT LEEDS         GBR,
tx_0000AofzMkVMqAV9XgwIwz,03/12/2024,17:58:36,Pot transfer,Savings Pot,,Savings,-1.14,GBP,-1.14,GBP,,,,Round up,
tx_0000Aoi9Z9wxRxEDcO9IKg,04/12/2024,19:02:19,Card payment,Sk Discount 31,🍎,Groceries,-7.20,GBP,-7.20,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AojpGb16ywMF0FMDWD,05/12/2024,14:24:17,Flex,Sk Discount 31,🍎,Groceries,7.20,GBP,7.20,GBP,Returned for Sk Discount 31,,,Flex,
tx_0000AokDBSR9qsqYIeu2jK,05/12/2024,18:52:17,Card payment,Best Pizza Exp,🍴,Eating out,-10.98,GBP,-10.98,GBP,,,,SumUp  *BEST PIZZA EXP Leeds         GBR,
tx_0000AokKiPg3pfyLckto6U,05/12/2024,20:16:40,Flex,Noor Foods,🥖,Groceries,12.43,GBP,12.43,GBP,Returned for Noor Foods,,,Flex,
tx_0000AolRcKUr4jAqZpBWja,06/12/2024,09:08:43,Card payment,Sk Discount 31,🍎,Groceries,-1.50,GBP,-1.50,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AooJf8eXLnJ5D40Zs1,07/12/2024,18:23:43,Card payment,Noor Foods,🥖,Groceries,-6.59,GBP,-6.59,GBP,,26-28 Harehills Road,,NOOR FOOD YORKSHIRE LT LEEDS         GBR,
tx_0000AoqhPWe9A3Cksqm4Ys,08/12/2024,21:59:15,Flex,Noor Foods,🥖,Groceries,6.59,GBP,6.59,GBP,Returned for Noor Foods,,,Flex,
tx_0000AoqhUaRaTB9bBtPecb,08/12/2024,22:00:09,Pot transfer,Bills Pot,,Transfers,-22.00,GBP,-22.00,GBP,,,,,
tx_0000AoqhdxMMdfkvDpNbYP,08/12/2024,22:01:51,Pot transfer,Safety net Pot,,Transfers,25.00,GBP,25.00,GBP,,,,,
tx_0000Aor8IzAdPOwvWG7OAk,09/12/2024,03:00:36,Pot transfer,Bills Pot,,Transfers,10.00,GBP,10.00,GBP,,,,,
tx_0000Aor8J0FdOIXis3StbW,09/12/2024,03:00:36,Direct Debit,The Guide Dogs for the Blind Association,,Charity,-10.00,GBP,-10.00,GBP,S23014/243589887,,,S23014/243589887,
tx_0000Aor9jG2jOp5tYsCSy9,09/12/2024,03:16:33,Pot transfer,Stocks Pot,,Transfers,10.00,GBP,10.00,GBP,,,,,
tx_0000Aor9jGcBH27jkbGY6r,09/12/2024,03:16:33,Direct Debit,Moneybox,,Investing,-10.00,GBP,-10.00,GBP,6BGRB67,,,6BGRB67,
tx_0000Aor9nv0b24Q1GoBWQk,09/12/2024,03:17:23,Pot transfer,Stocks Pot,,Transfers,2.00,GBP,2.00,GBP,,,,,
tx_0000Aor9nwIiECkka5Lbur,09/12/2024,03:17:24,Direct Debit,Moneybox,,Investing,-2.00,GBP,-2.00,GBP,6BGRB67,,,6BGRB67,
tx_0000AorfOGgD29we7X2CiA,09/12/2024,09:11:19,Pot transfer,Bills Pot,,Transfers,-10.00,GBP,-10.00,GBP,,,,,
tx_0000AorfPeY1mKtTiUeTNU,09/12/2024,09:11:34,Pot transfer,Safety net Pot,,Transfers,30.00,GBP,30.00,GBP,,,,,
tx_0000Aos3PjzLwpZGT3KtJR,09/12/2024,13:40:30,Pot transfer,Bills Pot,,Transfers,-1.00,GBP,-1.00,GBP,,,,,
tx_0000AosAvjWxsvyrzeGBHN,09/12/2024,15:04:43,Card payment,LiveCareer,💼,Subscriptions,-19.85,GBP,-19.85,GBP,,1a Rue Thomas Edison,,Livecareer.co.uk       Strassen      LUX,
tx_0000AosAvoG8IwKgTAKkh1,09/12/2024,15:04:44,Pot transfer,Savings Pot,,Savings,-0.30,GBP,-0.30,GBP,,,,Round up,
tx_0000AosGYhi35d0yA27hRa,09/12/2024,16:07:47,Faster payment,MBNA MASTERCARD,,Finances,-200.00,GBP,-200.00,GBP,5230670045827798,,,5230670045827798,
tx_0000AosGbZkL9W1PONCK7l,09/12/2024,16:08:18,Faster payment,Noreen Ghaffar,,Income,200.00,GBP,200.00,GBP,Mr Shahzar Ali,,,Mr Shahzar Ali,
tx_0000AosWnWsLFcXEXuLCjp,09/12/2024,19:09:45,Card payment,Karim Brothers Two,🍎,Groceries,-31.70,GBP,-31.70,GBP,,,,KARIM BROTHERS TWO     LEEDS         GBR,
tx_0000AouMrxSRkY47KMBdL7,10/12/2024,16:27:55,Flex,Karim Brothers Two,🍎,Groceries,31.70,GBP,31.70,GBP,Returned for Karim Brothers Two,,,Flex,
tx_0000AouMtn29TehjFVS3Gb,10/12/2024,16:28:15,Card payment,Benevity,,Charity,-30.00,GBP,-30.00,GBP,,,,Benevity Donations     441-822-6111  GBR,
tx_0000AouMxrqtVLQizfnx2o,10/12/2024,16:28:59,Flex,Benevity,,Charity,30.00,GBP,30.00,GBP,Returned for Benevity,,,Flex,
tx_0000AouMzibcqwZataxVxp,10/12/2024,16:29:19,Pot transfer,Safety net Pot,,Transfers,5.00,GBP,5.00,GBP,,,,,
tx_0000AouN0VFK0fVadiQMGw,10/12/2024,16:29:28,Pot transfer,Stocks Pot,,Transfers,-5.00,GBP,-5.00,GBP,,,,,
tx_0000AoublEwTqM0C1B9By5,10/12/2024,19:14:47,Card payment,Chickanos,🍽,Eating out,-20.73,GBP,-20.73,GBP,,166 Roundhay Road,,Chickanos              Leeds         GBR,
tx_0000AoudQEOasdGn0Vuhiz,10/12/2024,19:33:24,Card payment,Khan Pharmacy,💊,Personal care,-9.90,GBP,-9.90,GBP,,168 Roundhay Road,,KHAN PHARMACY          LEEDS         GBR,
tx_0000Aovxv2fIjiTDMwpqoD,11/12/2024,10:57:46,Flex,Chickanos,🍽,Eating out,20.73,GBP,20.73,GBP,Returned for Chickanos,,,Flex,
tx_0000Aovxvn7E2FLzij2k9R,11/12/2024,10:57:55,Flex,Khan Pharmacy,💊,Personal care,9.90,GBP,9.90,GBP,Returned for Khan Pharmacy,,,Flex,
tx_0000AowJfG2XRKQ0ZUChXt,11/12/2024,15:01:26,Faster payment,N Ghaffar,,Income,35.00,GBP,35.00,GBP,N Ghaffar,,,N Ghaffar,
tx_0000AowJhHTT4sYMrwVZSb,11/12/2024,15:01:48,Pot transfer,Stocks Pot,,Transfers,-35.00,GBP,-35.00,GBP,,,,,
tx_0000AowfO7j1IaRmeFKh2A,11/12/2024,19:04:51,Card payment,Aishas Cafe,🍴,Eating out,-19.10,GBP,-19.10,GBP,,159 Roundhay Road,,AISHAS CAFE            LEEDS         GBR,
tx_0000Aoy86wauWNWSWDOoTZ,12/12/2024,12:01:24,Flex,Aishas Cafe,🍴,Eating out,19.10,GBP,19.10,GBP,Returned for Aishas Cafe,,,Flex,
tx_0000Aoyh7VPIaL8N9supSl,12/12/2024,18:33:41,Card payment,Best Pizza Exp,🍴,Eating out,-11.00,GBP,-11.00,GBP,,,,SumUp  *BEST PIZZA EXP Leeds         GBR,
tx_0000Aoz4ojRiYuLE66czyL,12/12/2024,22:59:12,Card payment,Amazon Prime,💻,Bills,-95.00,GBP,-95.00,GBP,,,,Amazon Prime           amzn.co.uk/pm GBR,
tx_0000AozIT4GhrZ4VfG2dO6,13/12/2024,01:32:10,Flex,Amazon Prime,💻,Bills,95.00,GBP,95.00,GBP,Returned for Amazon Prime,,,Flex,
tx_0000AozIU4Msyg8DkjfUtl,13/12/2024,01:32:20,Flex,Best Pizza Exp,🍴,Eating out,11.00,GBP,11.00,GBP,Returned for Best Pizza Exp,,,Flex,
tx_0000Ap0Em6GITDnuBQ0Map,13/12/2024,12:25:29,Card payment,Amazon Prime,💻,Bills,95.00,GBP,95.00,GBP,,,,"Amazon Prime\1 Principal Place, Worship Str\amzn.co.uk/pm\EC2A 2FA  GBRGBR",
tx_0000Ap0ExrxlSWsmB8AbyM,13/12/2024,12:27:37,Faster payment,Moneybox S&S ISA,,Investing,-100.00,GBP,-100.00,GBP,ISACI PHTFYE,,,ISACI PHTFYE,
tx_0000Ap0F7Wq0rA7oYM66Of,13/12/2024,12:29:22,Flex,LiveCareer,💼,Subscriptions,19.85,GBP,19.85,GBP,Returned for LiveCareer,,,Flex,
